primary_position,team,opp,year,statistics.points,date,day,month,days_rest,home/away,opp_points_against_avg,opp_drebounds_avg,opp_blocks_avg,opp_steals_avg,opp_fgm_against_avg,opp_point_agains_avg,minutes_5gavg,field_goals_made_5gavg,field_goals_att_5gavg,field_goals_pct_5gavg,three_points_made_5gavg,three_points_att_5gavg,three_points_pct_5gavg,two_points_made_5gavg,two_points_att_5gavg,two_points_pct_5gavg,blocked_att_5gavg,free_throws_made_5gavg,free_throws_att_5gavg,free_throws_pct_5gavg,offensive_rebounds_5gavg,defensive_rebounds_5gavg,rebounds_5gavg,assists_5gavg,turnovers_5gavg,steals_5gavg,blocks_5gavg,assists_turnover_ratio_5gavg,personal_fouls_5gavg,tech_fouls_5gavg,flagrant_fouls_5gavg,pls_min_5gavg,points_5gavg
3,0,2,2014,36,2014-11-01 00:00:00+00:00,1,11,2.0,0,0,34.05,5.8,6.27,0,97.8,41.666666666666664,14.0,30.0,46.7,1.0,3.0,33.3,13.0,27.0,0.481,3.0,7.0,9.0,77.8,1.0,7.0,8.0,5.0,3.0,4.0,1.0,1.67,1.0,0.0,0.0,-3.0,36.0
3,0,26,2014,11,2014-11-05 03:00:00+00:00,5,11,4.0,1,0,35.13,4.54,6.4,0,98.6,38.3,9.0,21.0,40.0,1.5,3.5,41.65,7.5,17.5,0.3655,1.5,4.0,5.0,88.9,1.0,6.5,7.5,6.0,3.0,2.5,0.5,2.0,1.5,0.0,0.0,-9.0,23.5
3,0,10,2014,31,2014-11-06 02:00:00+00:00,6,11,0.0,1,0,31.91,5.96,7.6,0,94.9,39.544444444444444,8.666666666666666,20.0,41.46666666666667,2.0,4.0,47.76666666666667,6.666666666666667,16.0,0.37200000000000005,1.6666666666666667,6.666666666666667,7.333333333333333,92.60000000000001,0.6666666666666666,5.333333333333333,6.0,5.333333333333333,3.3333333333333335,2.6666666666666665,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,0.0,-5.0,26.0
3,0,16,2014,22,2014-11-08 03:30:00+00:00,8,11,2.0,0,0,32.35,4.48,7.82,0,105.0,39.56666666666666,8.5,19.5,42.2,1.75,4.25,40.825,6.75,15.25,0.4135,1.25,6.25,7.0,90.275,0.5,5.75,6.25,6.75,3.25,2.25,0.5,2.1675,1.5,0.0,0.0,-0.25,25.0
3,0,4,2014,41,2014-11-15 00:30:00+00:00,15,11,6.0,0,0,32.74,3.59,8.22,0,101.2,39.82333333333334,10.0,21.0,45.62,2.0,5.0,40.160000000000004,8.0,16.0,0.4676,1.2,6.2,7.4,85.56,0.4,5.4,5.8,6.8,3.2,1.8,0.6,2.2,2.0,0.0,0.0,1.8,28.2
3,0,28,2014,22,2014-11-22 01:00:00+00:00,22,11,7.0,1,0,34.16,4.61,7.33,0,97.8,39.29666666666667,8.8,19.2,43.89999999999999,2.2,5.8,39.22,6.6,13.4,0.4572,0.6,5.6,7.0,81.41999999999999,0.8,4.2,5.0,6.6,3.2,1.2,0.6,2.132,1.8,0.0,0.0,-0.2,25.4
3,0,12,2014,19,2014-12-05 01:00:00+00:00,5,12,13.0,0,0,29.79,4.66,7.01,0,101.2,40.21333333333333,9.4,20.2,45.480000000000004,2.0,6.2,32.56,7.4,14.0,0.5162000000000001,0.6,6.2,8.2,72.84,0.8,3.8,4.6,7.6,3.4,1.4,0.6,2.266,1.8,0.0,0.0,5.2,27.0
3,0,20,2014,24,2014-12-06 00:30:00+00:00,6,12,0.0,0,0,30.8,4.35,7.5,0,100.9,40.29666666666667,9.6,20.2,46.6,1.8,6.0,30.560000000000002,7.8,14.2,0.5391999999999999,0.2,4.6,7.0,66.17999999999999,0.8,4.6,5.4,9.4,3.4,1.4,0.8,2.716,1.8,0.0,0.0,6.8,25.6
3,0,15,2014,18,2014-12-09 00:30:00+00:00,9,12,3.0,0,0,32.04,4.15,7.02,0,100.9,39.15,9.6,20.0,47.14,1.8,5.6,33.22,7.8,14.4,0.5316000000000001,0.6,3.8,6.2,59.52,0.8,4.0,4.8,8.6,3.4,1.8,0.6,2.448,2.0,0.0,0.0,8.0,24.8
3,0,8,2014,30,2014-12-25 22:00:00+00:00,25,12,16.0,1,0,30.01,4.54,7.83,0,97.3,38.986666666666665,8.2,17.8,46.54,1.6,5.6,30.72,6.6,12.2,0.5698000000000001,0.4,4.6,8.0,57.3,0.8,4.0,4.8,8.8,3.6,1.8,0.4,2.382,1.4,0.2,0.0,4.2,22.6
3,0,13,2014,29,2014-12-27 00:00:00+00:00,27,12,1.0,0,0,31.79,3.83,7.89,0,101.4,38.56666666666666,8.6,17.6,48.92,1.2,5.2,25.0,7.4,12.4,0.6174000000000001,0.6,5.6,8.8,62.239999999999995,0.2,4.8,5.0,9.6,3.8,2.0,0.6,2.516,1.6,0.4,0.0,8.2,24.0
3,0,5,2015,32,2015-01-17 03:30:00+00:00,17,1,21.0,0,0,33.26,5.61,8.65,0,100.2,39.160000000000004,9.4,18.8,50.239999999999995,1.6,5.6,29.160000000000004,7.8,13.2,0.615,0.6,6.2,9.8,62.48,0.0,6.2,6.2,8.6,4.8,2.2,0.6,2.072,2.0,0.4,0.0,7.4,26.6
3,0,19,2015,32,2015-01-28 00:30:00+00:00,28,1,10.0,0,0,33.87,3.71,6.99,0,101.4,37.86,9.8,20.0,49.4,1.2,5.6,19.16,8.6,14.4,0.6250000000000001,1.0,7.4,10.8,67.32000000000001,0.0,6.0,6.0,7.4,4.8,1.8,0.4,1.7719999999999998,2.2,0.4,0.0,6.5,28.2
3,0,25,2015,36,2015-02-01 01:00:00+00:00,1,2,4.0,0,0,31.55,4.57,8.0,0,106.0,39.03,11.0,21.6,51.17999999999999,1.6,6.6,20.0,9.4,15.0,0.6544,0.6,8.2,12.0,69.82000000000001,0.6,5.8,6.4,7.0,4.6,1.2,0.6,1.8060000000000003,2.0,0.4,0.0,7.75,31.8
3,0,17,2015,25,2015-02-07 00:00:00+00:00,7,2,5.0,1,0,33.89,4.77,9.05,0,100.5,38.736666666666665,11.2,22.6,49.44,1.2,5.8,15.0,10.0,16.8,0.5970000000000001,0.6,7.2,10.0,71.2,0.6,6.2,6.8,6.4,5.2,1.6,0.8,1.548,2.4,0.2,0.0,9.25,30.8
3,0,2,2015,31,2015-02-13 01:00:00+00:00,13,2,6.0,1,0,35.23,5.73,6.04,0,103.1,38.19666666666667,11.6,23.8,48.67999999999999,1.6,6.6,19.44,10.0,17.2,0.5812,0.4,6.4,9.0,71.5,0.6,6.2,6.8,5.6,6.0,1.2,0.4,1.248,2.8,0.0,0.0,0.75,31.2
3,0,28,2015,28,2015-02-21 01:00:00+00:00,21,2,8.0,0,0,32.78,3.94,8.63,0,104.6,34.723333333333336,11.8,23.4,50.54,1.6,6.0,23.94,10.2,17.4,0.5871999999999999,0.6,5.2,7.2,66.5,0.6,5.0,5.6,5.4,4.6,0.8,0.4,1.6920000000000002,2.6,0.0,0.0,6.25,30.4
3,0,12,2015,18,2015-02-22 18:00:00+00:00,22,2,1.0,0,0,34.0,5.68,5.7,0,101.1,33.11666666666667,11.0,22.0,49.62,1.8,6.4,27.28,9.2,15.6,0.5862,0.4,3.8,6.0,60.31999999999999,0.6,5.2,5.8,5.4,4.6,1.0,0.4,1.6920000000000002,2.4,0.0,0.0,7.8,27.6
3,0,19,2015,19,2015-02-25 00:30:00+00:00,25,2,2.0,0,0,33.87,3.71,6.99,0,101.4,32.97666666666667,9.4,19.8,47.00000000000001,1.4,5.8,23.78,8.0,14.0,0.568,0.8,4.0,6.4,59.81999999999999,0.0,6.0,6.0,6.6,6.0,1.6,0.4,1.436,2.8,0.0,0.0,8.2,24.2
3,0,20,2015,29,2015-03-05 00:30:00+00:00,5,3,8.0,0,0,33.22,5.48,7.76,0,98.2,32.75333333333334,9.2,18.8,48.739999999999995,2.0,6.2,33.78,7.2,12.6,0.5704,1.0,4.6,7.4,59.61999999999999,0.2,5.8,6.0,8.4,5.2,1.2,0.2,2.228,2.6,0.0,0.0,10.0,25.0
3,0,7,2015,18,2015-03-07 00:30:00+00:00,7,3,2.0,1,0,33.8,5.93,9.11,0,99.2,33.93666666666667,7.8,16.2,47.2,1.8,5.2,34.34,6.0,11.0,0.5416,1.2,5.0,7.8,60.46,0.4,5.8,6.2,9.2,5.4,1.6,0.4,2.306,2.6,0.2,0.0,14.6,22.4
3,0,14,2015,27,2015-03-11 00:30:00+00:00,11,3,4.0,0,0,33.91,3.73,6.83,0,102.6,34.70666666666666,7.4,14.8,50.059999999999995,2.0,5.4,35.68,5.4,9.4,0.5790000000000001,1.0,5.4,8.2,65.8,0.4,6.2,6.6,9.6,5.4,1.6,0.6,2.506,2.6,0.2,0.0,14.0,22.2
3,0,22,2015,31,2015-03-13 01:30:00+00:00,13,3,2.0,0,0,34.52,5.91,8.26,0,92.9,37.86666666666666,8.0,15.4,51.82000000000001,2.4,5.4,42.34,5.6,10.0,0.5700000000000001,0.8,6.4,9.2,69.8,0.4,5.8,6.2,9.6,5.2,1.6,0.8,2.622,2.6,0.4,0.0,12.0,24.8
3,0,13,2015,21,2015-03-15 22:00:00+00:00,15,3,2.0,0,0,33.04,5.09,8.21,0,103.7,37.00333333333333,8.6,15.4,56.1,2.2,5.0,38.34,6.4,10.4,0.6224000000000001,0.4,5.8,8.0,72.8,0.6,5.8,6.4,10.0,3.6,1.6,0.8,4.978,2.6,0.4,0.0,11.6,25.2
3,0,1,2015,28,2015-03-22 19:00:00+00:00,22,3,6.0,0,0,31.21,5.79,8.2,0,103.2,37.406666666666666,8.8,15.6,56.6,1.8,4.6,33.339999999999996,7.0,11.0,0.6408,0.4,5.6,6.8,80.5,0.8,6.4,7.2,8.4,4.0,2.6,1.0,4.284000000000001,2.4,0.4,0.0,11.2,25.0
3,0,6,2015,20,2015-03-26 00:00:00+00:00,26,3,3.0,0,0,30.45,4.27,8.83,0,101.3,35.666666666666664,9.2,16.0,58.239999999999995,2.2,4.8,40.339999999999996,7.0,11.2,0.632,0.4,4.8,6.0,78.0,0.6,7.0,7.6,7.8,2.4,2.2,0.8,5.106,2.2,0.2,0.0,18.2,25.4
3,0,15,2015,24,2015-03-27 23:30:00+00:00,27,3,1.0,1,0,31.88,4.05,7.65,0,106.0,37.56666666666666,8.8,16.2,54.620000000000005,1.8,4.6,35.0,7.0,11.6,0.6020000000000001,0.4,5.4,6.6,81.0,0.6,6.6,7.2,8.0,2.6,3.0,0.8,4.906000000000001,2.4,0.2,0.0,12.6,24.8
3,0,1,2015,21,2015-04-09 00:00:00+00:00,9,4,12.0,0,0,31.21,5.79,8.2,0,103.2,36.79333333333334,8.4,15.2,55.279999999999994,1.6,4.4,33.0,6.8,10.8,0.6219999999999999,0.6,4.4,5.4,80.0,1.0,7.0,8.0,8.2,2.4,2.8,0.8,5.24,2.4,0.0,0.0,14.75,22.8
3,0,6,2015,12,2015-10-29 00:00:00+00:00,29,10,2.0,0,0,30.45,4.27,8.83,0,101.3,36.00666666666667,7.4,15.0,48.58,1.6,4.4,33.0,5.8,10.6,0.5384,0.6,4.6,6.2,75.0,1.0,6.8,7.8,6.6,2.8,2.8,0.6,2.974,2.0,0.0,0.0,11.0,21.0
3,0,0,2015,22,2015-11-03 00:00:00+00:00,3,11,5.0,0,0,31.77,6.04,8.29,0,107.6,34.78,7.2,15.4,46.3,1.4,4.2,28.0,5.8,11.2,11.66,0.6,4.0,5.6,75.0,0.6,7.0,7.6,7.6,2.4,2.6,0.8,3.468,2.4,0.0,0.0,15.25,19.8
3,0,12,2015,31,2015-11-14 00:30:00+00:00,14,11,11.0,0,0,34.0,5.68,5.7,0,101.1,36.36666666666667,8.2,16.6,48.38,0.8,3.6,16.0,7.4,13.0,11.706399999999999,0.4,4.8,6.8,74.0,0.6,6.0,6.6,7.8,2.8,3.0,1.0,2.868,2.8,0.0,0.0,11.75,22.0
3,0,1,2015,37,2015-11-15 01:30:00+00:00,15,11,1.0,1,0,31.21,5.79,8.2,0,103.2,37.68333333333334,9.2,19.0,47.339999999999996,1.4,4.8,17.1,7.8,14.2,11.686399999999999,1.0,4.8,7.6,69.0,1.4,6.6,8.0,7.0,3.6,2.2,1.4,2.41,2.6,0.0,0.0,11.5,24.6
3,0,19,2015,30,2015-11-18 00:30:00+00:00,18,11,2.0,1,0,33.87,3.71,6.99,0,101.4,37.67333333333333,9.8,20.2,47.16,1.8,5.2,20.52,8.0,15.0,21.566399999999998,1.0,5.0,7.8,70.0,1.0,6.4,7.4,6.0,4.0,2.0,1.2,1.7600000000000002,2.8,0.0,0.0,8.0,26.4
3,0,20,2015,24,2015-11-26 00:30:00+00:00,26,11,8.0,1,0,33.22,5.48,7.76,0,98.2,39.46666666666667,10.2,20.8,48.5,2.0,5.6,24.52,8.2,15.2,21.5774,1.0,6.4,8.6,78.34,1.2,6.0,7.2,6.6,3.8,1.4,1.2,2.226,2.8,0.0,0.0,8.6,28.8
3,0,9,2015,25,2015-11-28 00:00:00+00:00,28,11,1.0,0,0,34.99,5.34,7.26,0,100.7,40.443333333333335,10.0,21.0,47.019999999999996,2.4,6.0,32.519999999999996,7.6,15.0,10.3974,1.6,7.0,9.6,73.9,1.6,6.4,8.0,5.4,3.8,0.6,0.8,1.8259999999999998,2.6,0.0,0.0,4.6,29.4
3,0,18,2015,37,2015-12-05 02:30:00+00:00,5,12,7.0,1,0,33.07,4.17,7.72,0,106.5,41.52333333333333,10.2,22.6,44.56,2.6,6.6,36.519999999999996,7.6,16.0,10.370999999999999,1.6,7.6,9.8,78.08,2.0,6.8,8.8,5.8,4.2,0.4,0.8,1.746,2.6,0.2,0.0,0.4,30.6
3,0,13,2015,25,2015-12-12 00:00:00+00:00,12,12,6.0,0,0,33.04,5.09,8.21,0,103.7,38.39666666666666,9.6,20.2,48.279999999999994,1.6,4.6,27.419999999999998,8.0,15.6,10.4138,1.4,7.4,9.0,80.58,1.2,5.8,7.0,6.4,3.6,1.0,0.2,2.004,2.0,0.2,0.0,8.0,28.2
3,0,4,2015,24,2015-12-16 00:30:00+00:00,16,12,4.0,0,0,33.33,4.24,9.17,0,102.5,37.57666666666667,9.4,20.0,47.8,0.8,3.8,16.0,8.6,16.2,0.5314,1.6,7.4,8.8,84.58,1.4,5.8,7.2,6.4,4.0,1.4,0.4,1.954,2.0,0.2,0.0,12.6,27.0
3,0,27,2015,25,2015-12-25 22:00:00+00:00,25,12,9.0,1,0,36.24,6.07,8.4,0,104.1,37.33333333333333,10.2,22.0,48.0,0.8,3.8,16.0,9.4,18.2,0.5262,2.2,6.0,8.2,75.12,1.4,6.4,7.8,5.2,4.4,1.6,0.8,1.254,1.8,0.2,0.0,8.2,27.2
3,0,26,2015,12,2015-12-27 03:00:00+00:00,27,12,1.0,1,0,33.93,4.63,6.85,0,104.3,34.98,9.4,20.6,46.160000000000004,0.4,3.4,8.0,9.0,17.2,0.5262,1.4,5.4,7.4,75.55999999999999,1.0,5.0,6.0,5.2,4.4,1.6,0.8,1.254,1.8,0.2,0.0,2.2,24.6
3,0,23,2015,14,2015-12-29 02:00:00+00:00,29,12,1.0,0,0,33.33,3.82,7.71,0,107.5,33.1,7.6,16.8,45.2,0.4,3.4,8.0,7.2,13.4,0.5462,1.4,4.4,7.0,68.5,0.6,4.8,5.4,5.0,3.8,1.8,0.8,1.634,1.6,0.0,0.0,3.6,20.0
3,0,16,2015,34,2015-12-30 02:00:00+00:00,30,12,1.0,0,0,33.15,4.82,7.43,0,105.0,34.093333333333334,8.2,18.6,42.7,0.6,3.8,14.66,7.6,14.8,0.5176000000000001,1.0,4.8,7.0,73.5,1.2,4.8,6.0,3.8,4.0,1.4,1.0,1.314,2.0,0.0,0.0,-3.0,21.8
3,0,28,2016,34,2016-01-07 00:00:00+00:00,7,1,7.0,0,0,32.57,4.1,8.45,0,107.4,34.89333333333333,8.6,19.0,43.6,1.4,5.0,23.54,7.2,14.0,0.5229999999999999,0.6,5.2,7.8,68.5,1.0,5.6,6.6,4.0,3.2,1.2,1.0,1.614,2.0,0.0,0.0,-6.0,23.8
3,0,25,2016,13,2016-01-09 01:00:00+00:00,9,1,2.0,0,0,30.98,4.51,7.98,0,106.7,33.63,7.6,16.2,44.239999999999995,1.2,4.8,19.54,6.4,11.4,0.5622,0.2,5.0,6.8,74.61999999999999,0.6,6.6,7.2,5.2,3.0,1.2,1.0,2.048,2.2,0.0,0.0,0.0,21.4
3,0,0,2016,37,2016-01-10 23:00:00+00:00,10,1,1.0,0,0,33.0,5.12,8.44,0,108.1,35.74,9.8,18.0,51.720000000000006,1.8,5.2,31.54,8.0,12.8,0.6234,0.2,5.0,7.0,71.96000000000001,0.6,7.2,7.8,6.0,2.8,1.6,1.0,2.614,2.0,0.0,0.0,7.8,26.4
3,0,14,2016,27,2016-01-13 01:30:00+00:00,13,1,2.0,0,0,30.67,3.74,7.49,0,100.8,37.00666666666667,10.8,19.4,54.3,2.2,5.4,37.54,8.6,14.0,0.6123999999999999,0.4,5.2,6.8,75.84,1.2,7.8,9.0,6.0,3.2,1.6,0.8,2.2640000000000002,1.8,0.0,0.0,7.6,29.0
3,0,22,2016,22,2016-01-15 01:00:00+00:00,15,1,1.0,1,0,33.87,5.9,7.99,0,98.1,37.59666666666667,10.0,18.0,54.04,2.2,5.4,37.54,7.8,12.6,0.6123999999999999,0.6,4.4,6.0,73.34,1.0,8.2,9.2,6.6,3.0,1.2,0.6,2.434,2.2,0.0,0.0,8.8,26.6
3,0,21,2016,19,2016-01-16 02:30:00+00:00,16,1,1.0,0,0,33.49,4.29,8.17,0,109.6,36.93333333333334,9.0,16.4,53.14,1.6,4.0,38.660000000000004,7.4,12.4,0.5894,1.0,4.0,5.6,71.67999999999999,1.4,7.2,8.6,7.2,3.4,1.0,0.8,2.384,1.8,0.0,0.0,10.4,23.6
3,0,15,2016,17,2016-01-21 00:30:00+00:00,21,1,4.0,0,0,35.11,4.72,7.23,0,112.5,36.29666666666667,9.4,16.4,56.46,1.8,3.4,58.660000000000004,7.6,13.0,0.5734,0.8,3.8,5.6,66.67999999999999,1.4,5.0,6.4,6.6,3.6,1.0,0.6,2.1,1.8,0.0,0.0,9.2,24.4
3,0,19,2016,20,2016-01-30 00:30:00+00:00,30,1,9.0,0,0,34.61,3.78,7.0,0,102.5,36.056666666666665,7.8,15.2,51.58,1.2,2.8,46.660000000000004,6.6,12.4,0.5322,1.0,4.2,5.8,70.48,1.6,5.2,6.8,6.4,3.4,0.8,0.6,2.8,2.2,0.0,0.0,11.0,21.0
3,0,17,2016,24,2016-02-02 00:00:00+00:00,2,2,2.0,0,0,32.95,4.99,8.16,0,105.3,36.43,7.8,16.2,49.17999999999999,0.6,2.6,36.660000000000004,7.2,13.6,0.529,1.4,4.2,6.2,67.48,1.4,5.8,7.2,6.2,2.8,0.8,0.8,3.65,2.2,0.0,0.0,10.4,20.4
3,0,9,2016,23,2016-02-04 00:00:00+00:00,4,2,2.0,1,0,34.79,4.76,6.96,0,104.7,36.79,8.0,17.0,48.120000000000005,0.4,2.6,30.0,7.6,14.4,0.526,1.4,4.2,6.4,64.48,1.0,6.0,7.0,6.4,2.2,1.0,1.2,4.6,1.6,0.0,0.0,6.8,20.6
3,0,24,2016,25,2016-02-21 20:30:00+00:00,21,2,17.0,0,0,34.4,4.98,7.9,0,105.8,37.013333333333335,8.8,18.6,48.120000000000005,0.6,3.2,28.0,8.2,15.4,0.5317999999999999,1.0,3.6,5.4,71.14,1.2,5.8,7.0,7.2,2.4,1.6,0.8,4.6899999999999995,2.0,0.0,0.0,9.2,21.8
3,0,20,2016,25,2016-02-27 00:30:00+00:00,27,2,5.0,1,0,32.63,4.88,8.26,0,102.6,39.3,9.2,19.8,46.46,0.8,3.8,18.0,8.4,16.0,0.5227999999999999,1.0,4.2,6.4,72.26,1.4,7.0,8.4,7.6,2.8,1.6,0.6,4.674,2.2,0.0,0.0,8.2,23.4
3,0,11,2016,25,2016-03-10 03:00:00+00:00,10,3,12.0,0,0,32.34,3.95,7.65,0,106.7,39.45,9.4,20.4,46.12,1.0,4.4,22.0,8.4,16.0,0.5227999999999999,0.8,4.6,6.8,72.9,2.0,6.8,8.8,7.2,3.6,1.4,0.6,3.314,1.8,0.0,0.0,7.6,24.4
3,0,5,2016,27,2016-03-13 19:30:00+00:00,13,3,3.0,0,0,34.02,4.23,7.46,0,104.4,36.876666666666665,9.4,19.0,49.940000000000005,1.6,4.2,37.0,7.8,14.8,0.526,0.4,4.6,6.2,78.04,1.8,5.8,7.6,7.0,3.8,1.2,0.4,2.614,1.8,0.0,0.0,11.0,25.0
3,0,10,2016,23,2016-03-15 02:30:00+00:00,15,3,1.0,1,0,33.83,5.0,6.71,0,96.8,36.42666666666666,9.4,18.8,50.42,2.0,4.8,43.660000000000004,7.4,14.0,0.529,0.4,4.2,5.6,76.04,3.0,5.8,8.8,6.4,4.2,1.2,0.0,1.614,1.6,0.0,0.0,14.0,25.0
3,0,8,2016,26,2016-03-19 23:30:00+00:00,19,3,4.0,1,0,32.99,5.72,7.17,0,102.1,34.25333333333333,9.8,18.4,53.42,1.6,4.4,35.660000000000004,8.2,14.0,0.5761999999999999,0.6,4.0,5.4,56.040000000000006,2.4,5.6,8.0,4.8,3.8,0.8,0.0,1.374,1.2,0.0,0.0,5.0,25.2
3,0,15,2016,30,2016-03-24 23:30:00+00:00,24,3,5.0,1,0,35.11,4.72,7.23,0,112.5,33.169999999999995,10.6,18.0,59.68000000000001,1.4,4.0,35.660000000000004,9.2,14.0,0.6476000000000001,0.6,3.6,4.4,59.92,2.4,5.2,7.6,4.4,3.4,0.8,0.0,1.3900000000000001,1.2,0.0,0.0,1.4,26.2
3,0,12,2016,27,2016-03-26 23:30:00+00:00,26,3,2.0,0,0,33.21,5.55,7.09,0,108.0,33.013333333333335,11.0,18.4,60.779999999999994,1.6,3.6,45.0,9.4,14.8,0.6364000000000001,0.6,3.0,3.8,58.8,2.2,5.4,7.6,5.4,2.8,1.0,0.4,2.25,1.8,0.2,0.0,2.2,26.6
3,0,7,2016,29,2016-04-02 00:00:00+00:00,2,4,6.0,0,0,34.06,4.84,8.2,0,104.0,35.75333333333333,11.6,20.6,58.02,1.2,3.8,34.0,10.4,16.8,0.6321999999999999,0.6,2.6,3.4,57.660000000000004,2.6,7.0,9.6,6.2,3.0,1.4,0.6,2.35,2.2,0.2,0.0,0.2,27.0
3,0,1,2016,17,2016-04-06 00:00:00+00:00,6,4,4.0,0,0,31.57,5.32,8.12,0,103.8,33.989999999999995,11.0,18.4,63.58,1.0,3.0,37.339999999999996,10.0,15.4,0.6894,0.4,2.8,3.4,67.66,1.4,6.8,8.2,7.4,3.2,1.2,0.8,2.6,2.2,0.2,0.0,3.4,25.8
3,0,2,2016,33,2016-04-10 00:30:00+00:00,10,4,4.0,1,0,34.11,4.79,7.84,0,102.4,36.373333333333335,11.0,17.8,65.88,1.8,3.4,53.339999999999996,9.2,14.4,0.6864,0.2,3.4,4.2,82.66,2.0,7.0,9.0,7.4,3.4,1.0,1.0,2.55,2.2,0.2,0.0,9.4,27.2
3,0,20,2016,21,2016-10-28 23:00:00+00:00,28,10,2.0,0,0,32.63,4.88,8.26,0,102.6,37.093333333333334,9.8,17.8,58.379999999999995,2.0,4.2,50.0,7.8,13.6,10.515,0.2,3.8,4.8,81.94000000000001,2.2,7.2,9.4,7.8,3.6,0.8,1.0,2.58,2.2,0.2,0.0,11.0,25.4
3,0,0,2016,25,2016-11-05 23:00:00+00:00,5,11,8.0,0,0,33.0,5.12,8.44,0,108.1,37.11333333333333,9.6,18.2,56.67999999999999,1.8,4.6,40.660000000000004,7.8,13.6,19.315,1.2,4.0,5.0,82.42,1.8,7.0,8.8,8.4,4.2,1.0,0.8,2.04,1.6,0.0,0.0,9.2,25.0
3,0,28,2016,27,2016-11-12 00:00:00+00:00,12,11,6.0,0,0,32.57,4.1,8.45,0,107.4,35.85,9.0,16.6,57.44,2.2,4.4,51.660000000000004,6.8,12.2,27.781600000000005,1.0,4.4,5.8,79.76,1.2,6.4,7.6,7.6,4.8,0.8,1.0,1.6059999999999999,1.0,0.0,0.0,9.4,24.6
3,0,0,2016,26,2016-11-27 18:00:00+00:00,27,11,15.0,0,0,33.0,5.12,8.44,0,108.1,38.53666666666667,9.4,18.6,51.36,2.2,4.8,46.660000000000004,7.2,13.8,38.2768,1.0,5.4,7.2,75.32000000000001,1.6,7.0,8.6,8.4,5.0,1.0,0.8,1.6759999999999997,1.0,0.0,0.0,5.4,26.4
3,0,1,2016,22,2016-11-30 01:00:00+00:00,30,11,2.0,1,0,31.57,5.32,8.12,0,103.8,37.40333333333333,8.4,18.4,46.06,2.0,5.4,38.160000000000004,6.4,13.0,50.6268,1.0,5.4,7.8,68.9,1.0,7.0,8.0,8.6,5.6,1.0,0.6,1.64,1.4,0.0,0.0,1.6,24.2
3,0,2,2016,27,2016-12-03 01:00:00+00:00,3,12,3.0,1,0,34.11,4.79,7.84,0,102.4,38.60333333333334,9.6,19.6,49.12,1.8,4.8,38.16,7.8,14.8,53.25840000000001,1.2,4.4,6.4,54.620000000000005,0.6,6.8,7.4,9.8,6.2,1.0,0.6,1.686,1.4,0.0,0.0,1.2,25.4
3,0,20,2016,34,2016-12-06 00:30:00+00:00,6,12,2.0,0,0,32.63,4.88,8.26,0,102.6,39.83333333333333,10.2,20.2,50.54,2.0,5.2,39.88,8.2,15.0,54.895999999999994,0.2,4.8,6.8,55.25999999999999,1.0,6.4,7.4,8.4,5.4,1.0,0.4,2.5260000000000002,1.6,0.0,0.0,0.8,27.2
3,0,12,2016,25,2016-12-08 01:00:00+00:00,8,12,2.0,0,0,33.21,5.55,7.09,0,108.0,38.70333333333333,9.8,18.6,54.54,1.6,4.8,34.88,8.2,13.8,61.32460000000001,0.4,5.6,7.8,56.2,1.4,5.2,6.6,8.8,5.0,0.8,0.4,2.71,1.8,0.0,0.0,5.8,26.8
3,0,1,2016,34,2016-12-21 01:00:00+00:00,21,12,13.0,0,0,31.57,5.32,8.12,0,103.8,39.9,10.4,19.8,54.660000000000004,2.4,5.8,41.0,8.0,14.0,59.407999999999994,0.6,5.2,7.2,57.3,1.6,5.4,7.0,7.6,4.4,0.8,0.6,2.8899999999999997,2.2,0.0,0.0,7.0,28.4
3,0,9,2017,32,2017-01-01 00:00:00+00:00,1,1,10.0,0,0,35.38,4.55,6.82,0,108.0,40.480000000000004,11.2,21.6,54.260000000000005,2.6,5.8,43.5,8.6,15.8,56.3198,1.0,5.4,7.0,62.06,2.0,5.4,7.4,8.6,3.2,1.0,0.6,4.5760000000000005,1.8,0.0,0.0,12.8,30.4
3,0,15,2017,36,2017-01-07 00:30:00+00:00,7,1,6.0,0,0,34.78,4.76,6.24,0,110.3,38.60333333333333,11.4,21.2,56.44,2.4,5.4,36.839999999999996,9.0,15.8,58.425,1.0,7.0,9.0,78.06,2.0,6.2,8.2,7.2,2.6,1.6,0.6,4.49,1.8,0.0,0.0,17.2,32.2
3,0,23,2017,28,2017-01-09 01:30:00+00:00,9,1,2.0,0,0,33.85,4.51,6.94,0,113.3,38.10333333333334,11.2,19.4,60.14,2.4,4.8,41.12,8.8,14.6,61.7448,1.0,6.2,8.4,73.61999999999999,2.0,6.2,8.2,6.6,3.8,1.4,0.6,3.2039999999999997,2.0,0.0,0.0,15.0,31.0
3,0,10,2017,29,2017-01-11 02:00:00+00:00,11,1,2.0,1,0,34.23,5.12,8.63,0,99.8,38.99666666666666,11.8,21.4,56.14,2.8,5.6,41.12,9.0,15.8,56.7448,0.8,5.4,7.0,76.47999999999999,1.8,6.4,8.2,6.2,3.8,2.0,0.2,3.104,1.6,0.2,0.0,7.0,31.8
