full_name,jersey_number,id,first_name,last_name,position,primary_position,played,active,starter,on_court,sr_id,reference,team,opp,year,home_pts,away_pts,W/L,statistics.minutes,statistics.field_goals_made,statistics.field_goals_att,statistics.field_goals_pct,statistics.three_points_made,statistics.three_points_att,statistics.three_points_pct,statistics.two_points_made,statistics.two_points_att,statistics.two_points_pct,statistics.blocked_att,statistics.free_throws_made,statistics.free_throws_att,statistics.free_throws_pct,statistics.offensive_rebounds,statistics.defensive_rebounds,statistics.rebounds,statistics.assists,statistics.turnovers,statistics.steals,statistics.blocks,statistics.assists_turnover_ratio,statistics.personal_fouls,statistics.tech_fouls,statistics.flagrant_fouls,statistics.pls_min,statistics.points,statistics.double_double,statistics.triple_double,statistics.effective_fg_pct,statistics.efficiency,statistics.efficiency_game_score,statistics.fouls_drawn,statistics.offensive_fouls,statistics.points_in_paint,statistics.points_in_paint_att,statistics.points_in_paint_made,statistics.points_in_paint_pct,statistics.points_off_turnovers,statistics.true_shooting_att,statistics.true_shooting_pct,statistics.coach_ejections,statistics.coach_tech_fouls,statistics.second_chance_pts,statistics.second_chance_pct,statistics.fast_break_pts,statistics.fast_break_att,statistics.fast_break_made,statistics.fast_break_pct,statistics.defensive_rating,statistics.offensive_rating,statistics.minus,statistics.plus,statistics.defensive_rebounds_pct,statistics.offensive_rebounds_pct,statistics.rebounds_pct,statistics.steals_pct,statistics.turnovers_pct,statistics.second_chance_att,statistics.second_chance_made,statistics.tech_fouls_non_unsportsmanlike,not_playing_reason,not_playing_description,name_suffix,ejected
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F-G,SF,,,,False,sr:player:608028,2544,Lakers,Bulls,2019-01-16T03:30:00+00:00,107,100,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left groin strain,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F-G,SF,,,,False,sr:player:608028,2544,Lakers,Thunder,2019-01-18T02:30:00+00:00,128,138,L,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Inactive - Injury/Illness,Left Groin Strain,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F-G,SF,,,,False,sr:player:608028,2544,Lakers,Rockets,2019-01-20T01:30:00+00:00,138,134,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Inactive - Injury/Illness,Left Groin Strain,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F-G,SF,,,,False,sr:player:608028,2544,Lakers,Warriors,2019-01-22T03:30:00+00:00,111,130,L,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Inactive - Injury/Illness,Left groin strain,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F-G,SF,,,,False,sr:player:608028,2544,Lakers,Timberwolves,2019-01-25T03:30:00+00:00,105,120,L,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Inactive - Injury/Illness,Left groin strain,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F-G,SF,,,,False,sr:player:608028,2544,Lakers,Suns,2019-01-28T02:30:00+00:00,116,102,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left groin strain,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F-G,SF,,,,False,sr:player:608028,2544,Lakers,76ers,2019-01-30T03:30:00+00:00,105,121,L,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Inactive - Injury/Illness,Left groin strain,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Clippers,2019-02-01T03:30:00+00:00,120,123,L,40:26,9,22,40.9,1,6,16.7,8,16,50.0,1,5,7,71.4,1,13,14,9,4,1,0,2.25,0,0,0,2,24,True,False,43.2,32,19.3,4,0,12,11,6,54.5,2,25.08,47.8,0,0,4,50.0,6.0,3.0,3.0,100.0,106.000000124722,96.9415324649887,87.0,89.0,27.9350749395213,2.84956450051973,17.1506498909786,1.15550041452669,13.7551581843191,4.0,2.0,,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F-G,SF,,,,False,sr:player:608028,2544,Lakers,Warriors,2019-02-03T01:30:00+00:00,115,101,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Inactive - Injury/Illness,Load Management,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Pacers,2019-02-06T00:00:00+00:00,136,94,W,30:13,7,12,58.3,2,5,40.0,5,7,71.4,0,2,3,66.7,0,7,7,9,6,1,0,1.5,1,0,0,-17,18,False,False,66.7,25,15.0,3,0,8,5,4,80.0,0,13.32,67.6,0,0,0,0.0,1.0,1.0,0.0,0.0,132.120470019311,98.7256160106646,80.0,63.0,27.1211978529052,0.0,15.0266096212042,1.56474320608059,31.055900621118,0.0,0.0,,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Celtics,2019-02-08T01:00:00+00:00,128,129,L,37:44,11,21,52.4,5,10,50.0,6,11,54.5,1,1,5,20.0,2,10,12,12,3,3,0,4.0,4,0,0,11,28,True,True,64.3,38,27.3,5,0,12,10,6,60.0,7,23.2,60.3,0,0,10,80.0,4.0,5.0,2.0,40.0,121.766741539886,126.197549548918,91.0,102.0,28.9110183103116,5.41312683256898,16.774744689939,3.82390222140394,11.4503816793893,5.0,4.0,,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,76ers,2019-02-10T20:30:00+00:00,143,120,W,33:09,8,16,50.0,2,6,33.3,6,10,60.0,1,0,0,0.0,0,10,10,9,4,0,0,2.25,3,0,0,0,18,True,False,56.3,21,14.1,0,0,10,9,5,55.6,2,16.0,56.3,0,0,0,0.0,2.0,1.0,1.0,100.0,134.182406199107,103.635269702933,92.0,92.0,35.3161902659751,0.0,17.0348682459409,0.0,20.0,0.0,0.0,,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Hawks,2019-02-13T00:30:00+00:00,117,113,W,43:03,8,20,40.0,3,10,30.0,5,10,50.0,2,9,11,81.8,2,9,11,16,2,3,1,8.0,3,0,0,0,28,True,True,47.5,44,32.2,6,0,8,8,4,50.0,7,24.84,56.4,0,0,1,0.0,4.0,3.0,1.0,33.3,96.1793784684724,131.159694282575,101.0,101.0,25.0871080139373,4.37248069959691,13.4778113872191,2.82417066463326,7.45156482861401,1.0,0.0,,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Rockets,2019-02-22T03:30:00+00:00,111,106,W,40:08,11,23,47.8,0,4,0.0,11,19,57.9,1,7,10,70.0,4,8,12,6,4,1,1,1.5,1,0,0,6,29,True,False,47.8,35,22.8,7,0,18,14,9,64.3,6,27.4,52.9,0,0,5,50.0,6.0,2.0,2.0,100.0,99.9634602106289,107.992587422081,88.0,94.0,23.3368446641277,10.1788365024387,16.3092721232256,1.13258834189067,12.7388535031847,4.0,2.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Pelicans,2019-02-24T00:00:00+00:00,128,115,W,38:31,11,17,64.7,3,6,50.0,8,11,72.7,1,2,6,33.3,0,7,7,12,4,4,1,3.0,0,0,0,-10,27,True,False,73.5,41,29.1,5,0,16,11,8,72.7,7,19.64,68.7,0,0,3,100.0,4.0,2.0,2.0,100.0,107.400410170534,122.711841078679,103.0,93.0,20.7702293379489,0.0,10.9043704024232,4.44917443868953,16.9204737732657,1.0,1.0,,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Grizzlies,2019-02-26T01:00:00+00:00,110,105,W,39:44,8,23,34.8,0,4,0.0,8,19,42.1,0,8,10,80.0,3,9,12,11,5,3,0,2.2,3,0,0,2,24,True,True,34.8,31,19.6,6,1,16,17,8,47.1,4,27.4,43.8,0,0,4,50.0,4.0,3.0,1.0,33.3,102.422946958675,95.821225197639,87.0,89.0,21.3185945519147,6.96954052658751,14.0744119371864,3.51450841139013,15.4320987654321,4.0,2.0,,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Pelicans,2019-02-28T03:30:00+00:00,125,119,W,37:19,13,24,54.2,4,9,44.4,9,15,60.0,1,3,8,37.5,1,5,6,10,2,2,1,5.0,2,0,0,2,33,True,False,62.5,36,28.5,5,0,18,12,9,75.0,3,27.52,60.0,0,0,3,100.0,4.0,4.0,2.0,50.0,105.608347958035,116.91151562586,100.0,102.0,13.6842260311041,2.92344828846314,8.48121261707988,2.27908796407474,6.77506775067751,1.0,1.0,,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Bucks,2019-03-02T03:30:00+00:00,120,131,L,38:49,10,19,52.6,3,8,37.5,7,11,63.6,1,8,10,80.0,2,5,7,10,3,1,0,3.33,2,0,0,-4,31,True,False,60.5,39,28.0,7,1,12,9,6,66.7,2,23.4,66.2,0,0,4,100.0,7.0,3.0,3.0,100.0,127.970103143553,131.448329881947,99.0,95.0,14.3788630712852,5.1524259338772,9.51217095485022,1.19407321758452,11.3636363636364,1.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Suns,2019-03-03T02:00:00+00:00,118,109,W,40:46,10,21,47.6,4,9,44.4,6,12,50.0,2,3,7,42.9,0,9,9,16,3,0,0,5.33,2,0,0,-1,27,True,False,57.1,36,24.8,6,0,12,11,6,54.5,4,24.08,56.1,0,0,0,0.0,7.0,6.0,3.0,50.0,123.320052446139,119.907838244562,99.0,98.0,27.1715202213976,0.0,13.0825838103025,0.0,11.0782865583456,0.0,0.0,,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Clippers,2019-03-05T03:30:00+00:00,105,113,L,42:24,9,18,50.0,1,6,16.7,8,12,66.7,1,8,12,66.7,0,8,8,6,2,1,1,3.0,3,0,0,-11,27,False,False,52.8,38,21.5,14,1,16,12,8,66.7,8,23.28,58.0,0,0,2,0.0,5.0,3.0,2.0,66.7,112.300485558277,114.689109788379,100.0,89.0,22.0892774965486,0.0,10.062893081761,1.11468636441327,7.91139240506329,0.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Nuggets,2019-03-07T03:30:00+00:00,99,115,L,31:07,13,22,59.1,2,7,28.6,11,15,73.3,0,3,8,37.5,0,7,7,7,4,1,1,1.75,4,0,0,-8,31,False,False,63.6,32,21.9,7,0,20,13,10,76.9,5,25.52,60.7,0,0,0,0.0,10.0,5.0,4.0,80.0,117.05622900529,105.083451508287,75.0,67.0,19.9964292090698,0.0,11.2479914301018,1.6156071238401,13.550135501355,0.0,0.0,,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Celtics,2019-03-10T01:30:00+00:00,107,120,L,27:46,13,23,56.5,1,5,20.0,12,18,66.7,0,3,7,42.9,2,8,10,12,3,0,0,4.0,0,0,0,11,30,True,True,58.7,41,26.7,6,0,20,14,10,71.4,7,26.08,57.5,0,0,4,100.0,8.0,5.0,4.0,80.0,114.367704704456,116.554236191274,62.0,73.0,33.7305653968905,7.68307322929172,20.1010636812865,0.0,10.3163686382393,2.0,2.0,,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Bulls,2019-03-13T00:00:00+00:00,107,123,L,33:24,15,23,65.2,2,4,50.0,13,19,68.4,0,4,5,80.0,1,9,10,4,5,2,0,0.8,2,0,0,9,36,True,False,69.6,42,27.9,6,0,24,15,12,80.0,4,25.2,71.4,0,0,2,100.0,7.0,3.0,3.0,100.0,103.513402926871,120.094830422263,85.0,94.0,27.5194292266531,3.78190986448156,16.907361747094,2.8379260436473,16.5562913907285,1.0,1.0,,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Raptors,2019-03-15T00:00:00+00:00,111,98,W,31:47,12,23,52.2,1,5,20.0,11,18,61.1,1,4,7,57.1,0,4,4,6,4,1,0,1.5,2,0,0,0,29,False,False,54.3,26,18.1,7,0,18,15,9,60.0,6,26.08,55.6,0,0,4,100.0,13.0,6.0,5.0,83.3,108.410012416468,99.0170837904505,67.0,67.0,11.3979281890948,0.0,6.16418565328596,1.40147131129831,13.2978723404255,2.0,2.0,,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F-G,SF,,,,False,sr:player:608028,2544,Lakers,Pistons,2019-03-15T23:00:00+00:00,111,97,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Inactive - Injury/Illness,"Load Management, Groin",,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Knicks,2019-03-17T16:00:00+00:00,124,123,W,35:00,11,26,42.3,0,6,0.0,11,20,55.0,2,11,13,84.6,2,4,6,8,2,0,1,4.0,2,0,0,9,33,False,False,42.3,34,24.5,9,0,12,9,6,66.7,13,31.72,52.0,0,0,6,66.7,5.0,3.0,2.0,66.7,126.569610437741,118.703891071616,85.0,94.0,18.2857142857143,5.48571428571429,10.2857142857143,0.0,5.93119810201661,3.0,2.0,,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F-G,SF,,,,False,sr:player:608028,2544,Lakers,Bucks,2019-03-20T00:00:00+00:00,115,101,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Inactive - Injury/Illness,Sore left groin,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Nets,2019-03-23T02:30:00+00:00,106,111,L,36:42,8,25,32.0,1,7,14.3,7,18,38.9,1,8,12,66.7,3,6,9,14,8,1,1,1.75,3,0,0,-2,25,True,False,34.0,25,15.3,8,1,14,17,7,41.2,4,30.28,41.3,0,0,6,75.0,9.0,3.0,2.0,66.7,106.722522806329,90.3023118655076,89.0,87.0,15.3870812630229,7.13401040376517,11.1048275152948,1.21869354021333,20.8986415882968,4.0,3.0,,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Kings,2019-03-25T01:30:00+00:00,111,106,W,35:16,9,22,40.9,3,6,50.0,6,16,37.5,1,8,9,88.9,2,9,11,11,4,2,1,2.75,1,0,0,5,29,True,True,47.7,41,26.9,7,0,10,11,5,45.5,5,25.96,55.9,0,0,5,33.3,0.0,1.0,0.0,0.0,96.4769085685976,116.174197419809,82.0,87.0,19.4436943019174,6.33050512155449,14.1241930306381,2.56513117439543,13.3511348464619,3.0,1.0,,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Wizards,2019-03-27T02:30:00+00:00,124,106,W,33:54,11,20,55.0,1,6,16.7,10,14,71.4,0,0,2,0.0,0,7,7,14,3,1,0,4.67,1,0,0,3,23,True,False,57.5,32,22.1,2,0,12,8,6,75.0,3,20.88,55.1,0,0,2,100.0,6.0,3.0,3.0,100.0,99.3597638024689,120.844782066135,84.0,87.0,19.8234961528061,0.0,10.8920308531902,1.31253616139667,12.5628140703518,1.0,1.0,,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F-G,SF,,,,False,sr:player:608028,2544,Lakers,Jazz,2019-03-28T02:30:00+00:00,115,100,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,load management / groin,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Hornets,2019-03-30T02:30:00+00:00,129,115,W,31:58,11,19,57.9,4,7,57.1,7,12,58.3,0,1,2,50.0,0,3,3,9,6,0,0,1.5,1,0,0,14,27,False,False,68.4,26,18.5,3,0,10,6,5,83.3,3,19.88,67.9,0,0,7,100.0,0.0,1.0,0.0,0.0,121.024328979826,114.532191260596,70.0,84.0,10.9870546046441,0.0,5.56134862704206,0.0,23.1839258114374,3.0,3.0,,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F-G,SF,,,,False,sr:player:608028,2544,Lakers,Pelicans,2019-03-31T22:00:00+00:00,102,130,L,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Inactive - Injury/Illness,Sore Left Groin,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F-G,SF,,,,False,sr:player:608028,2544,Lakers,Thunder,2019-04-03T00:00:00+00:00,119,103,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Inactive - Injury/Illness,Sore Left Groin,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F-G,SF,,,,False,sr:player:608028,2544,Lakers,Warriors,2019-04-05T02:30:00+00:00,90,108,L,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Inactive - Injury/Illness,Sore left groin,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F-G,SF,,,,False,sr:player:608028,2544,Lakers,Clippers,2019-04-06T02:30:00+00:00,117,122,L,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Inactive - Injury/Illness,Sore left groin,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F-G,SF,,,,False,sr:player:608028,2544,Lakers,Jazz,2019-04-08T01:30:00+00:00,113,109,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Inactive - Injury/Illness,Sore left groin,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F-G,SF,,,,False,sr:player:608028,2544,Lakers,Trail Blazers,2019-04-10T02:30:00+00:00,101,104,L,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Inactive - Injury/Illness,Sore left groin,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,True,sr:player:608028,2544,Lakers,Clippers,2019-10-23T02:30:00+00:00,112,102,W,36:00,7,19,36.8,1,5,20.0,6,14,42.9,2,3,4,75.0,1,9,10,8,5,1,1,1.6,3,0,0,-8,18,True,False,39.5,21,11.6,6,0,10,12,5,41.7,2,20.76,43.4,0,0,0,0.0,2.0,2.0,1.0,50.0,115.474603941174,88.6007771708554,80.0,72.0,27.906976744186,3.10077519379845,15.5038759689922,1.41003948110547,19.4099378881988,0.0,0.0,0.0,,,Sr.,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Jazz,2019-10-26T02:30:00+00:00,95,86,W,30:34,12,22,54.5,1,4,25.0,11,18,61.1,1,7,8,87.5,2,5,7,10,1,1,0,10.0,0,0,0,17,32,True,False,56.8,43,30.9,6,0,18,14,9,64.3,6,25.52,62.7,0,0,2,100.0,4.0,4.0,2.0,50.0,94.0489381815692,138.173908668196,55.0,72.0,23.0932067483482,6.54307524536532,13.4053248929436,1.58236402548134,3.77073906485671,1.0,1.0,0.0,,,Sr.,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Hornets,2019-10-28T01:30:00+00:00,120,101,W,35:01,7,14,50.0,1,3,33.3,6,11,54.5,0,5,5,100.0,1,5,6,12,4,1,0,3.0,0,0,0,17,20,True,False,53.6,34,20.6,6,0,12,9,6,66.7,0,16.2,61.7,0,0,0,0.0,4.0,4.0,2.0,50.0,101.91617497204,123.366107894268,75.0,92.0,13.707758210376,3.26375195485143,8.93984231111479,1.31653459569497,19.8019801980198,1.0,0.0,0.0,,,Sr.,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Grizzlies,2019-10-30T02:30:00+00:00,120,91,W,28:19,8,15,53.3,2,5,40.0,6,10,60.0,1,5,7,71.4,0,2,2,8,6,0,1,1.33,0,0,0,2,23,False,False,60.0,23,15.8,5,0,10,7,5,71.4,9,18.08,63.6,0,0,0,0.0,4.0,2.0,2.0,100.0,89.8076246259279,104.410755097919,68.0,70.0,5.94777113472321,0.0,3.39022954679223,0.0,24.9169435215947,0.0,0.0,0.0,,,Sr.,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Mavericks,2019-11-02T01:30:00+00:00,110,119,L,42:31,13,23,56.5,4,9,44.4,9,14,64.3,0,9,11,81.8,0,12,12,16,4,4,1,4.0,5,0,0,15,39,True,True,65.2,61,40.8,10,1,14,10,7,70.0,10,27.84,70.0,0,0,0,0.0,6.0,3.0,2.0,66.7,82.648909128328,135.033290956729,85.0,100.0,28.2140505971974,0.0,14.6602419769751,4.25587625697707,12.5628140703518,0.0,0.0,0.0,,,Sr.,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Spurs,2019-11-04T00:00:00+00:00,96,103,L,37:18,8,23,34.8,0,6,0.0,8,17,47.1,2,5,10,50.0,1,10,11,13,5,2,1,2.6,2,0,0,15,21,True,True,34.8,25,15.8,6,1,14,13,7,53.8,0,27.4,38.3,0,0,2,0.0,8.0,3.0,3.0,100.0,88.9582382499502,85.4997400419275,68.0,83.0,27.3800695910102,2.79752884951626,15.2209634177981,2.43355384035076,15.4320987654321,0.0,0.0,0.0,,,Sr.,
