year,game_id,game_date,home_team,away_team,home_name,away_name,home_pts,away_pts
2018,95f7423b-e8fc-4009-910a-7f83aa601c1f,2018-10-26T23:30:00Z,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,583ec825-fb46-11e1-82cb-f4ce4684ea4c,New York Knicks,Golden State Warriors,100,128
2018,07b0558c-d015-4b24-9b9e-3028e84ab7c4,2018-10-27T00:00:00Z,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,Houston Rockets,Los Angeles Clippers,113,133
2018,08f350ad-5d3c-410d-b295-212636fc6ea4,2018-10-27T00:00:00Z,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,Minnesota Timberwolves,Milwaukee Bucks,95,125
2018,7ce8fc14-bc1c-4406-bf27-1151c49636bb,2018-10-27T00:00:00Z,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,New Orleans Pelicans,Brooklyn Nets,117,115
2018,bd67b481-365f-4b7b-988f-6e62032e45f5,2018-10-27T02:00:00Z,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,Sacramento Kings,Washington Wizards,116,112
2018,b9e2519d-6129-4695-a097-410ba9584da2,2018-10-27T23:00:00Z,583ec928-fb46-11e1-82cb-f4ce4684ea4c,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,Detroit Pistons,Boston Celtics,89,109
2018,ed5b74e6-219d-47af-a353-12698a8e278a,2018-10-27T23:00:00Z,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,583ece50-fb46-11e1-82cb-f4ce4684ea4c,New Orleans Pelicans,Utah Jazz,111,132
2018,899eb3de-509a-487e-bddc-611a2544e6ba,2018-10-27T23:30:00Z,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,Philadelphia 76ers,Charlotte Hornets,105,103
2018,cb45d6cf-99c7-4462-a93b-325995d39e8e,2018-10-27T23:30:00Z,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Atlanta Hawks,Chicago Bulls,85,97
2018,dcc47605-843e-437c-bf28-34c2e41e43d7,2018-10-27T23:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Indiana Pacers,107,119
