year,game_id,game_date,home_team,away_team,home_name,away_name,home_pts,away_pts
2014,0a3ad54b-2a0d-4939-af23-1e933ee34699,2015-02-01T01:00:00Z,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Minnesota Timberwolves,Cleveland Cavaliers,90,106
2014,cdaa08e6-9ad6-4a3a-a763-8589f4f2f9a8,2015-02-03T00:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Philadelphia 76ers,97,84
2014,7b8459c6-33f1-4b6c-8323-8bb9e1933091,2015-02-06T01:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Los Angeles Clippers,105,94
2014,f615dacb-1190-49f6-bc95-a17b3671f517,2015-02-07T00:00:00Z,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Indiana Pacers,Cleveland Cavaliers,103,99
2014,9d46285b-7c62-4157-9908-259145e26da5,2015-02-08T20:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Los Angeles Lakers,120,105
2014,df34c41d-2976-488c-bfc5-e9fb4a56c7d1,2015-02-12T01:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Miami Heat,113,93
2014,1f5d6fff-575b-4e98-b6eb-4dfc40c63198,2015-02-13T01:00:00Z,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Chicago Bulls,Cleveland Cavaliers,113,98
2014,f24f89db-b93c-433d-93e6-2ff8013e1fa6,2015-02-21T01:00:00Z,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Washington Wizards,Cleveland Cavaliers,89,127
2014,aff125b4-9fd2-4bc4-81e7-a84c0316a2a1,2015-02-22T18:00:00Z,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,New York Knicks,Cleveland Cavaliers,83,101
2014,22dd51ed-46d6-45fd-87b4-4dbc7944602e,2015-02-25T00:30:00Z,583ec928-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Detroit Pistons,Cleveland Cavaliers,93,102
2014,4dc52e13-9f46-4717-8e66-405511505bd5,2015-02-27T01:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Golden State Warriors,110,99
2014,2166e3c0-38e7-4f60-972c-3010653205c4,2015-02-28T00:00:00Z,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Indiana Pacers,Cleveland Cavaliers,93,86
2014,5f3e21b7-faac-4305-831e-30e49c82c699,2015-03-01T20:30:00Z,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Houston Rockets,Cleveland Cavaliers,105,103
2014,b7e0a29c-2528-42c3-b054-fda7458b833b,2015-03-04T00:00:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Boston Celtics,110,79
2014,70c59222-8926-4fc4-8663-4338653c2812,2015-03-05T00:30:00Z,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Toronto Raptors,Cleveland Cavaliers,112,120
2014,3f3aef0b-e8fc-4014-85d7-726155fa8504,2015-03-07T00:30:00Z,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Atlanta Hawks,Cleveland Cavaliers,106,97
2014,3ffc0c63-71fc-4c9b-9c2d-a94aee7816f3,2015-03-08T00:30:00Z,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,Cleveland Cavaliers,Phoenix Suns,89,79
2014,ab482a08-2aba-4989-b674-cab205fd0831,2015-03-11T00:30:00Z,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Dallas Mavericks,Cleveland Cavaliers,94,127
2014,4cff927f-2fd8-41b2-bbad-5f01dd3b729d,2015-03-13T01:30:00Z,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,San Antonio Spurs,Cleveland Cavaliers,125,128
2014,32f114f6-85a0-438a-90c6-26c6394050c2,2015-03-15T22:00:00Z,583ed157-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Orlando Magic,Cleveland Cavaliers,108,123
