year,game_id,game_date,home_team,away_team,home_name,away_name,home_pts,away_pts
2022,c998a165-98a8-48ea-9f74-dbc5d14bb59e,2022-10-31T01:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Denver Nuggets,121,110
2022,c04eb6e4-2751-4659-b634-5463dcf16e37,2022-11-03T02:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,New Orleans Pelicans,120,117
2022,a3ed3fbb-e76a-41f7-981f-479a478c139e,2022-11-05T02:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ece50-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Utah Jazz,116,130
2022,b5f8d73c-2953-42f9-b8df-76ddda085c60,2022-11-06T20:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Cleveland Cavaliers,100,114
2022,75a0864e-788a-40e9-bd13-fe3579a5b444,2022-11-08T03:15:00Z,583ece50-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Utah Jazz,Los Angeles Lakers,139,116
2022,4bafad65-eadd-48b8-862c-23a942b27f8d,2022-11-10T03:00:00Z,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,LA Clippers,Los Angeles Lakers,114,101
2022,831a97a4-c852-4967-9445-dc1e37360a6a,2022-11-12T03:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Sacramento Kings,114,120
2022,4a5b9d48-a78e-45a9-aa0a-2bd295bbf9f5,2022-11-14T02:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Brooklyn Nets,116,103
2022,f266ad40-9bb4-4e6a-bdb7-447879157aa2,2022-11-19T03:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ec928-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Detroit Pistons,128,121
2022,0655af7f-37cc-4ce8-b79a-e38680f48466,2022-11-21T02:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,San Antonio Spurs,123,92
